"UID"	"Sem"	"Class"	"Core"	"Section"	"Description"	"Transfer"	"Spec_Att"	"Credits"	"Grade"	"Current"
"a976b755x783"	908	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	
"a785b564x592"	908	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a824b603x631"	908	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a683b462x490"	908	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1009b788x816"	908	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a1033b812x840"	908	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a770b549x577"	1001	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a731b510x538"	1001	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a662b441x469"	1001	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	
"a1096b875x903"	1008	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a992b771x799"	1008	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a739b518x546"	1008	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1039b818x846"	1008	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a971b750x778"	1008	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a856b635x663"	1101	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a923b702x730"	1101	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1045b824x852"	1101	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a845b624x652"	1108	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a718b497x525"	1108	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a988b767x795"	1108	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a716b495x523"	1108	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1060b839x867"	1108	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a682b461x489"	1108	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a651b430x458"	1108	"PUAF611"		"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a679b458x486"	1201	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	
"a889b668x696"	1201	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	
"a687b466x494"	1201	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a788b567x595"	1201	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a866b645x673"	1201	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a940b719x747"	1201	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a724b503x531"	1201	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a844b623x651"	1201	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a985b764x792"	1201	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a835b614x642"	1208	"PUAF611"		"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a959b738x766"	1208	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a787b566x594"	1208	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	
"a662b441x469"	1208	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a656b435x463"	1208	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	
"a699b478x506"	1208	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a1093b872x900"	1208	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a881b660x688"	1208	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a757b536x564"	1208	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a695b474x502"	1208	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a814b593x621"	1208	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	
"a751b530x558"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a709b488x516"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1021b800x828"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	
"a862b641x669"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a910b689x717"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a691b470x498"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1049b828x856"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a713b492x520"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a722b501x529"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a623b402x430"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a995b774x802"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	
"a1031b810x838"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1006b785x813"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1016b795x823"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a796b575x603"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a743b522x550"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a745b524x552"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a819b598x626"	1301	"PUAF611"		"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a944b723x751"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a928b707x735"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1078b857x885"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a875b654x682"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1043b822x850"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a749b528x556"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a649b428x456"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a983b762x790"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a814b593x621"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a767b546x574"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1035b814x842"	1301	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a934b713x741"	1301	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a775b554x582"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a627b406x434"	1308	"PUAF611"		"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a776b555x583"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a838b617x645"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a850b629x657"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a794b573x601"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a679b458x486"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a889b668x696"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a817b596x624"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a947b726x754"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a951b730x758"	1308	"PUAF611"		"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a710b489x517"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	
"a898b677x705"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1067b846x874"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1030b809x837"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1013b792x820"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a748b527x555"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a805b584x612"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a766b545x573"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a658b437x465"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a712b491x519"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1024b803x831"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a979b758x786"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a608b387x415"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a961b740x768"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1073b852x880"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a1040b819x847"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1064b843x871"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a721b500x528"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a734b513x541"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a644b423x451"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a922b701x729"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a603b382x410"	1308	"PUAF611"		"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a754b533x561"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a752b531x559"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1072b851x879"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a778b557x585"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a761b540x568"	1308	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a700b479x507"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a973b752x780"	1308	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a899b678x706"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a769b548x576"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1097b876x904"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a685b464x492"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a643b422x450"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a664b443x471"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a1076b855x883"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a703b482x510"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a755b534x562"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a619b398x426"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a919b698x726"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a1071b850x878"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a851b630x658"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a827b606x634"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a611b390x418"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a809b588x616"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a652b431x459"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a1083b862x890"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a999b778x806"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a980b759x787"	1401	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a737b516x544"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a639b418x446"	1408	"PUAF611"		"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a602b381x409"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a779b558x586"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	
"a620b399x427"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a807b586x614"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a817b596x624"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a661b440x468"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a723b502x530"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	
"a859b638x666"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a746b525x553"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a1095b874x902"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a982b761x789"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a793b572x600"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a727b506x534"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a763b542x570"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a935b714x742"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a803b582x610"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a887b666x694"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a826b605x633"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a719b498x526"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a901b680x708"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a615b394x422"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a946b725x753"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a791b570x598"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"A"	"X"
"a939b718x746"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a820b599x627"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a715b494x522"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a907b686x714"	1408	"PUAF611"	"*"	"0101"	"Quantitative Analysis of Policy Issues"			3	"B+"	"X"
"a1019b798x826"	1408	"PUAF611"	"*"	"0201"	"Quantitative Analysis of Policy Issues"			3	"A-"	"X"
"a1042b821x849"	1007	"URSP612"		"0201"	"Geographic Information Systems for Urban Planning"			3	"A"	"X"
"a951b730x758"	1108	"URSP612"		"0101"	"Geographic Information Systems for Urban Planning"			3	"A"	"X"
"a971b750x778"	1207	"URSP612"		"0201"	"Geographic Information Systems for Urban Planning"			3	"A-"	"X"
"a975b754x782"	1305	"URSP612"		"0101"	"Geographic Information Systems for Urban Planning"			3	"A"	
"a651b430x458"	1301	"ENTM612"		"0101"	"Insect Ecology"			3	"A"	"X"
"a958b737x765"	1301	"ENTM612"		"0101"	"Insect Ecology"			3	"A"	"X"
"a627b406x434"	1208	"MEES614"		"0101"	"Landscape Ecology"			4	"A"	
"a698b477x505"	1401	"EDPS614"		"0101"	"Politics of Education"			3	"B+"	
"a649b428x456"	1401	"EDPS614"		"0101"	"Politics of Education"			3	"A-"	"X"
"a775b554x582"	1308	"EDPS615"		"0101"	"Economics of Education"			3	"B+"	"X"
"a794b573x601"	1308	"EDPS615"		"0101"	"Economics of Education"			3	"A"	"X"
"a995b774x802"	1308	"EDPS615"		"0101"	"Economics of Education"			3	"A"	"X"
"a649b428x456"	1308	"EDPS615"		"0101"	"Economics of Education"			3	"A"	"X"
"a934b713x741"	1308	"EDPS615"		"0101"	"Economics of Education"			3	"A"	"X"
"a899b678x706"	1408	"EDPS615"		"0101"	"Economics of Education"			3	"B+"	"X"
"a935b714x742"	1408	"EDPS615"		"0101"	"Economics of Education"			3	"B+"	"X"
"a735b514x542"	1308	"GEOG615"		"0101"	"Land Cover and Land Use Change"			3	"A"	"X"
"a819b598x626"	1408	"GEOG615"		"0101"	"Land Cover and Land Use Change"			3	"A"	"X"
"a1009b788x816"	1108	"SURV615"		"0101"	"Statistical Methods I"			3	"B+"	"X"
"a701b480x508"	1208	"SURV615"		"0101"	"Statistical Methods I"			3	"B+"	"X"
"a944b723x751"	1401	"ECON616"		"0101"	"Seminar in Economic Development"			3	"A-"	"X"
"a1096b875x903"	1401	"HIST619G"		"0101"	"Special Topics in History: The New South"			3	"B+"	"X"
"a971b750x778"	1108	"EDPS620"		"0101"	"Education Policy Analysis"			3	"B+"	"X"
"a619b398x426"	1408	"EDPS620"		"0101"	"Education Policy Analysis"			3	"A"	"X"
"a1071b850x878"	1408	"EDPS620"		"0101"	"Education Policy Analysis"			3	"A"	"X"
"a975b754x782"	908	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	"X"
"a785b564x592"	908	"PUAF620"		"0101"	"Political Analysis"			3	"A"	"X"
"a1009b788x816"	908	"PUAF620"		"0301"	"Political Analysis"			3	"A"	"X"
"a1033b812x840"	908	"PUAF620"		"0301"	"Political Analysis"			3	"A"	"X"
"a1000b779x807"	1008	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	"X"
"a976b755x783"	1008	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A-"	"X"
"a923b702x730"	1008	"PUAF620"		"0101"	"Political Analysis"			3	"A"	"X"
"a1015b794x822"	1008	"PUAF620"		"0101"	"Political Analysis"			3	"A"	"X"
"a841b620x648"	1008	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	
"a698b477x505"	1008	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A-"	"X"
"a662b441x469"	1008	"PUAF620"		"0101"	"Political Analysis"			3	"A"	
"a829b608x636"	1008	"PUAF620"	"*"	"0501"	"Political Analysis"			3	"A-"	"X"
"a1039b818x846"	1008	"PUAF620"	"*"	"0401"	"Political Analysis"			3	"A"	"X"
"a665b444x472"	1008	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A-"	"X"
"a971b750x778"	1008	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	"X"
"a783b562x590"	1101	"PUAF620"	"*"	"0201"	"Political Analysis"			3	"A-"	"X"
"a1075b854x882"	1101	"PUAF620"	"*"	"0201"	"Political Analysis"			3	"A"	"X"
"a1099b878x906"	1101	"PUAF620"	"*"	"0201"	"Political Analysis"			3	"A"	
"a614b393x421"	1108	"PUAF620"		"0101"	"Political Analysis"			3	"A"	"X"
"a731b510x538"	1108	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	"X"
"a880b659x687"	1108	"PUAF620"	"*"	"0501"	"Political Analysis"			3	"A"	
"a713b492x520"	1108	"PUAF620"	"*"	"0501"	"Political Analysis"			3	"A-"	
"a769b548x576"	1108	"PUAF620"	"*"	"0501"	"Political Analysis"			3	"A-"	
"a833b612x640"	1108	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A-"	"X"
"a988b767x795"	1108	"PUAF620"		"0101"	"Political Analysis"			3	"A"	"X"
"a679b458x486"	1108	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	
"a951b730x758"	1108	"PUAF620"		"0501"	"Political Analysis"			3	"A"	"X"
"a941b720x748"	1108	"PUAF620"		"0101"	"Political Analysis"			3	"A-"	"X"
"a682b461x489"	1108	"PUAF620"		"0101"	"Political Analysis"			3	"A"	"X"
"a788b567x595"	1108	"PUAF620"		"0101"	"Political Analysis"			3	"A"	"X"
"a710b489x517"	1108	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	"X"
"a724b503x531"	1108	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	"X"
"a844b623x651"	1108	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	"X"
"a781b560x588"	1108	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A-"	"X"
"a839b618x646"	1201	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	"X"
"a670b449x477"	1201	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	"X"
"a815b594x622"	1201	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A-"	"X"
"a959b738x766"	1201	"PUAF620"	"*"	"0201"	"Political Analysis"			3	"A"	
"a638b417x445"	1201	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	
"a843b622x650"	1201	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A-"	
"a685b464x492"	1201	"PUAF620"	"*"	"0201"	"Political Analysis"			3	"A"	
"a794b573x601"	1201	"PUAF620"	"*"	"0201"	"Political Analysis"			3	"A"	
"a889b668x696"	1201	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	
"a782b561x589"	1201	"PUAF620"	"*"	"0201"	"Political Analysis"			3	"A"	"X"
"a940b719x747"	1201	"PUAF620"	"*"	"0201"	"Political Analysis"			3	"A"	"X"
"a958b737x765"	1201	"PUAF620"		"0201"	"Political Analysis"			3	"A"	"X"
"a713b492x520"	1205	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A-"	"X"
"a751b530x558"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A-"	"X"
"a949b728x756"	1208	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	"X"
"a1063b842x870"	1208	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A-"	"X"
"a862b641x669"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A-"	"X"
"a629b408x436"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A-"	"X"
"a776b555x583"	1208	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	"X"
"a779b558x586"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A-"	"X"
"a1090b869x897"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A-"	"X"
"a838b617x645"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	"X"
"a1049b828x856"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	"X"
"a769b548x576"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A-"	"X"
"a1036b815x843"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	"X"
"a675b454x482"	1208	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A-"	"X"
"a722b501x529"	1208	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	
"a787b566x594"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	
"a850b629x657"	1208	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	
"a1037b816x844"	1208	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	
"a1052b831x859"	1208	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	
"a932b711x739"	1208	"PUAF620"	"*"	"0301"	"Political Analysis"			3	"A"	
"a623b402x430"	1208	"PUAF620"	"*"	"0101"	"Political Analysis"			3	"A"	
